ff2df479|Rfs|1.86|7.95|3.42
47243869|U8f|-3.15|-7.52|10.98
229f3690|7gn|7.81|1.04|-10.59
bf9f8220|1zm|-1.95|-2.77|8.16
f5aad22f|8wk1|-5.28|-10.07|9.85
dd0cb8e2|Opgo|-7.11|0.51|-4.98
f6a6e0e7|Iyg|-0.29|4.35|-2.72
8a8d0068|Kcyn|10.09|-6.26|5.23
14b4c969|G27h9|-5.36|-0.69|8.47
1437755e|Kpqy|-8.12|6.43|1.13
55998054|Xrg|-7.28|1.28|2.73
8eaf8e2e|3bc5|-1|-1.28|8.28
b3aa135c|Exd|-9.14|10.77|-5.47
645b5270|F9m|-7.98|-9.63|-5.67
92ae79f|Jqj3y|-9.4|5.78|6.41
b16d5077|3o0sn|-9.96|8.84|10.54
cadae648|Hepn|5.38|-7.93|1.05
7635efa9|Ujix|4.8|8.11|0.45
19476e82|Uyan|4.6|5.13|2.53
5a5c9555|Srp|-3.15|6.55|-7.52
f465c83f|Ps70h|-0.22|4.28|9.55
ba49670f|Qtez|-8.6|7.61|-7.94
91acdf79|Zvybm|-3.34|2.1|3.18
d144090|Ib3c|2.15|0.66|6.73
3c5988a3|Cs2|-3.35|7.27|-9.92
9f8d4def|Gqd|-7.28|-8.25|-0.43
233b8ca6|Ge9c0|7.59|-9.16|-7.02
f9d4e4aa|1u2qh|-3.1|-0.64|-10.55
13163c45|Ivawm|10.26|-7.58|8.13
aab84917|Oeyus|-8.56|4.73|-5.61
6123f9a2|Zyv|-9.92|7.58|-3.84
ec39ecbb|I1ffp|7.08|-0.43|-3.44
1034ec7e|Ltv5|-8.68|-4.95|9.53
e098b544|Z3d|2.61|4.35|-7.1
6f6f65c3|S3s07|3.02|-2.69|5.66
c392c1ab|Zgplq|10.62|1.72|-1.57
fc5bbc85|Zwm|1.14|8.81|7.36
94b43fb4|Yn4|2.76|6.79|-9.34
e79ff308|Gnard|-2.7|1|-3.57
1cc46a30|Agma|8.6|8.14|-9.99
c625cdd|Ixkwd|-3.43|1.66|-8.41
fc1cdefe|Rbp|7.68|9.81|9.82
eefd97ff|Wsrfg|2.74|4.44|1.71
7e74b419|Nff|3.55|-10.33|-9.85
63a50002|1yrgw|-5.72|-0.85|3.9
8b8cf514|Tyjs|-5.79|3.14|9.28
9a1c507a|Kejg3|10.83|-3.85|-2.93
185469a7|Xaepp|-3.51|-5.61|1.53
273147e|Ghsi|-7.11|3.87|5.64
68a02f2e|8b9ox|-3.74|8.71|-6.74
bf8bf605|55lzd|6.32|-2.59|-5.96
8651c2d0|Kfe|10.39|-4.19|-7.89
9a130831|Mevh|-2.82|-3.35|-2.42
a1fc10c3|Ogm9a|2.47|4.64|3.84
90615e7a|Yge6e|-6.84|-2.52|-3.77
8c4bf0a3|Ogv|-0.28|9.92|5.68
712315fe|Sw3|-9.83|-9.24|10.88
b128756b|Iec|9.18|3.02|-1.08
218e1985|44ghb|9.5|-6.95|10.34
72a34b20|Qs2ra|-8.21|10.74|9.56
cbdb047a|Gsp|-10.51|10.13|-0.01
47bd6d17|Vecve|10.9|0.33|9.67
4b107a57|Bfirr|8.52|9.83|-6.02
6541ea76|Ajf|6.88|-8.69|7.32
ddca28c2|9tt1|-3.13|-3.35|7.92
73893ca6|Ixn|-3.75|-5.22|-0.73
c9339509|Tpdm|-9.45|-4.6|-6.83
90293242|Sgs5p|5.53|-9.47|-1.35
311367e0|Ocy|3.98|-10.86|2.47
da775529|Uym|-8.91|-0.24|-10.8
9ee496b1|Bpgeh|10.52|2.62|-7.2
1b1dfc6b|Mlp|-9.01|-2.58|7.88
f3c9e56d|Pablh|8.07|-2.19|-1.36
4246ee93|Pao|-10.47|-9.77|-4.66
e9464e78|Wfr|7.84|6.87|-10.77
14ddc5d3|Im7sy|3.42|-2.52|8.74
6b5701f4|Eer|6.43|-2.41|8
e4658895|Cg7pg|0.04|-0.73|-3.3
f66bfec2|Lpqt5|-9.84|-9.62|-5.45
327b3405|Mrnu|1.07|-2.98|-9.35
4d0bd9df|Dzlfl|-6.67|10.79|0.91
d2633ca4|Czz|9.95|-9.28|-6.55
f4e1a036|Efd|-6.62|1.32|5.04
bf428f37|Qckxt|-0.84|-10.44|2.62
5d3c0a8e|Qx7k|8.72|-5.4|-7.8
fb289987|Mcxu|1.15|-10.36|-3.72
7d0308d0|Vygjs|0.58|-8.24|6.79
f0bcc4d6|Tmnn|-0.19|-0.67|-7.24
57566f9e|S0n|4.09|-3.7|4.06
12648334|Zl3tl|6.4|-3.1|4
4503769c|Mnorw|1.05|4.62|2.37
c12ad6ad|2a6fg|-8.43|3.26|-8.28
422f774d|Pycy|-9.98|5.66|9.33
35b28d95|Hus2t|-10.63|0.11|8.86
8b54e8ee|Pqpyg|-2.89|4.18|-4.5
e6fc63c3|8yb0y|-2.44|-6.58|-5.96
f9bdbff8|Pky|-5.81|-2.71|6.5
326a2130|Qwcw|7.7|-2.93|0.67
41f8389a|Bd03|-9.79|-0.63|-9.37
482e6b4f|9ci|1.12|6.7|10.48
5b8bf8a8|66dnq|3.45|5.68|3.64
b14bb662|Cn7g5|-10.23|3.27|-5.52
52afbfe8|Q788|9.22|-0.68|-5.64
177854a0|Kmew|2.42|-6.24|-7.66
596a10cf|Qywfv|-8.8|-7.13|-9.91
cb2a1850|Smx|-7.43|-1.41|0.56
36275ae3|Xhiwo|-3.48|-7.42|-5.11
7a655db7|Cn7|-8.76|3.54|8.41
e43e9950|Uhcx|-4.64|-4.27|9.97
76fd89|Qqump|8.32|-9.14|-10.37
2dcd8293|Rsd|-5.87|-3.16|-6.45
d610d5ac|Sua|-9.23|0.07|-3.85
40717264|Lydb|-5.03|3.56|-6.32
a8e23dfb|Jtnt|2.7|-2.54|0.18
182885f|I9jiz|-5.86|10.57|9.51
df40e9b|Zsn|10.87|2.68|4.41
b145b54d|Cnmq|0.74|6.95|-5.39
6a321303|R9y6|9.81|-10.93|3.06
a4dd6fc3|5r3|-0.06|2.99|-9.89
6f335973|Mxg|-4.27|0.53|8.8
4a3ca765|7hzlh|4.16|-4.07|1.18
791c14e5|Oed|-2.61|2.59|6.91
49aed853|Qsvq|-10.98|8.68|2.6
f36bccc7|Glmn|3.67|6.16|-3.74
9289e8a7|56bv|-6.74|-5.24|-2.06
cd0c3b62|Omm|-0.94|-5.86|0.65
547a5c8b|Ucsag|-6.1|2.15|-9.98
740056fd|Kqs|9.69|4.81|-2.56
4cbf0b06|Umwbl|-2.23|-0.04|-10.53
62442b2d|N7q6i|-7.87|-9.68|-3.57
9e81abe6|Ug8|-9.41|8.69|6.72
a28e30d3|Ahqqj|3.51|2.72|-0.63
83a4a3db|Zuid|-10.52|-1.57|-5.46
d9556728|Tihji|0.45|-6.2|6.89
5789325d|08aw|5.53|-6.08|7.29
f78fc901|Afjmb|7.63|1.26|-3.55
eccf9b47|Jcdj|-3.74|-1.19|-7.98
26e5acc1|Xvixx|-1.71|-5.35|3.83
41941eb8|Emwo|8.08|-4.33|-0.03
3aff3690|Iuphu|8.42|10.34|7.79
55e20999|Ww5|4.7|-0.02|-2.51
5b7b3cfe|Guhnv|-10.63|-9.66|0.71
d5915f|Thef|-5.33|-9.98|5.9
cde4bd89|Okr|6.47|9.09|9.71
418d05a7|62268|-2.76|2.64|-10.12
dfd4dfa1|N69s|-9.8|-9.04|8.7
7aa34558|C61rd|-5.15|-9.63|0.84
34c5b2fc|Jvmrd|4.26|-9.6|10.42
d8c7a713|Jpg|0.52|-6.53|-10.85
fa5f0d17|Jdne|-10.65|6.39|2.32
5b8b9f9|24c|-7.17|-2.05|0.73
405c911c|Eojx|9.54|-9.37|-2.81
d2a84532|Wnvce|3.09|6.55|2.07
32b9c6a7|Yqu|-8.18|4.95|4.65
c6153b3e|Zzc|-9.43|3.96|9.33
1a31c4e0|Wql|-6.97|1.12|9
98c930be|Tuydq|8.98|3.62|-8.05
5094559|J69h|8.5|3.93|-6.66
62efc914|Akmmi|2.18|2.23|2.17
1478d195|Hbe|-7.65|-0.92|-9.77
e7aea3a6|8fi|-6.61|-6.8|5.16
b0ab2db9|Icm6|-8.06|0.44|1.68
25260b87|Clf|1.9|-8.7|-5.13
b140ae56|C0u|2.54|3.64|0.09
f096a350|A0n|6.68|-4.03|-9.07
93dec6d8|L2u7p|8.64|-7.43|-1.46
70b4140f|4zuch|9.93|0.24|-5.46
4121cf5d|Cujlt|0.98|5.3|7.92
d43f14e7|Kl18y|-8.55|-6.18|8.65
99b508c6|Whar|0.81|7.65|2.76
435b6536|Avtj|4.82|1.36|10.64
40b4819e|Bsa|-8.46|-3.08|10.98
4cc0b141|41eh|-8.02|8.58|1.39
2c43c4b0|4cay|1.45|-10.1|-8.77
a5ef7549|96p|-3.3|-8.85|-4.47
297ceee8|Hvi5|6.33|7.65|-7.21
c6208af5|W712|2.16|-3.37|7.79
4b8d007d|62f|1.47|5.09|-3.71
8eb7bcb0|9yd|9.37|1.57|-0.96
ec1e3885|5vo|-3.83|8.77|10.75
8dd9bc74|4z9i|-4.3|-6.56|1.75
d992303c|Xao|8.91|5.4|-6.59
71f3f371|Cbx|8.28|-2.59|4.26
5562d21e|Xilw3|-0.39|9.8|-5.52
cbdb8382|Xbcmo|3.28|4.97|5.53
cd569b44|L98e|5.53|4.07|0.82
36fdecda|O3b|-2.85|-10.95|-5.3
c0c6a48|Ns7my|10.53|-1.59|-10.44
589fc0eb|Jzdyy|-10.51|0.98|8.7
7e0d71a|M0cbl|5.74|4.18|-7.6
b9eb710a|Kjpm|0.82|-2.29|-1.64
e519b9da|V2nl|-4.43|3.96|1.23
d039883f|K7a|10.17|7.31|9.6
ac1444e6|Wpi|0.96|-2.77|7.36
e5cc6a30|Rcdg|9.04|-4.69|7.45
dd222e30|Jt9f|-3.11|4.3|-0.7
cead967d|Y23ts|-8.54|0.08|8.24
31d4646d|Rgxc|5.48|-3.68|7.88
d908bb59|3o3|-6.27|-9.98|4.69
f6edea0c|Enpk|1.34|-9.35|2.57
e93e6d4c|Upehb|-6.16|-10.18|-10.55
4e1254cc|Qies|5.5|4.07|-0.46
4b73a674|49x8|-5.14|-2.45|9.93
71ebd3c8|4wrwl|-2.13|-0.02|6.5
8ba57225|Gzhen|-6.74|2.07|0.45
1db77c2e|Nanj|-10.88|6.91|5.65
7c7f02e3|Rp2|-9.59|5.02|2.07
2e6d61ee|Ntjr7|0.86|-4.45|-2.64
684e53ac|Jjxxx|-3.29|-7.31|9.37
eb4c4b99|Xxyj9|1.35|9.22|-3.2
6f41215a|Ty1|7.7|-0.9|-4.14
ecf3bec9|Xcw|-7.94|2.35|8.82
4b2a7e0e|0qu9|9.94|-2.85|-4.5
45be667|Sxyn|-4.44|-7.07|-10.96
39fb9be5|1vc|10.69|-2.2|0.35
286823f6|Lqp|-10.12|6.35|-10.14
d0173e87|Iwsev|-3.05|7.39|4.55
60359713|P2oh|1.97|5.98|-4.24
a36c56ab|Bzq|5.09|10.81|-7.01
e36a83c0|Dog|8.35|-5.2|-3.83
2ad7ed37|Ejyep|-6.01|-3.4|4.52
b9adb9fa|Sblyl|8.71|-4.66|9.74
89841494|Aibr|-5.91|10.66|9.16
81b9314c|Can|-1.26|0.09|-3.08
f3fb9e6d|Omd3|1|-2.43|2.92
b7ad98af|Unp|8.14|-8|-1.19
4e3a9139|Tdh|-4.86|5.26|-9.6
417dbe38|Ozh|-7.66|0.74|-5.17
ab1a0a99|Uxhk|-6.29|1.06|3.68
e8ea410f|Any0|7.49|-1.45|-9.11
a2fd9b07|Mous|-3.82|7.83|10.46
1b6f789e|Cehre|-7.32|-8.15|-10.37
5efaae6c|Dgux|0.28|8.59|9.59
b608eee3|E6vye|-1.23|10.72|6.6
9bc1f00c|Qmzg|-8.61|-8.5|1.21
e6667dd3|S6i3|4.46|0.25|-4.93
8fed8590|E7et|5.72|5.03|-0.31
57e24c87|Cp4cn|9.89|-7.56|-6.61
860c101b|Nuz7|-9.85|6.34|-6.4
340e2682|Z0d|-10.44|-4.67|1.26
359f0b54|I3ae1|0.41|-0.4|-5.41
a33a2d2a|Hzalc|-1.94|1.25|10.66
7269cf23|Qmhvk|8.48|-6.2|5.54
90554ee3|2f5pk|-5.62|-6.58|-4.89
20ea212c|V1q|-2.5|-10.7|7.53
83561c7e|Pnzsx|10.31|9.51|2.82
6452d420|Kiv|6.59|-3.81|10.91
8dc9d26e|Alugb|-4.62|1.86|-1.76
2abaac88|Awwhu|7.55|9.07|-5.72
2fa38ad2|Eub|10.05|9.64|-0.38
c2a2999|Yzx6|-10.37|0.59|-7.6
c44a2c4f|Iqii|7.64|4.7|-7.01
73d2df01|M9ms|7.5|8.03|-5.23
e1572428|Zet|-7.23|5.76|0.97
f5ff54ed|1xa|-6.17|-6.4|4.27
2a817e39|Zolld|-1.76|-3.88|-2.92
964a9f7f|Jodi|-10.74|-2.89|-0.87
75633eea|Ur2|-9.11|-10.51|5.79
4a9f43f1|Mwgx|3.67|-2.83|-2.58
8ec9ed51|6c685|-1.87|-5.94|9.02
ac7a2b36|Kkvo|9.64|8.45|-10.73
e5f05e6b|Laq|-4.37|-0.07|4.27
6da91795|P1jy|-7.71|-10.98|7.15
4a53e82b|Scb|-2.67|9.98|7.6
d8ee9192|Uzea|0.08|0.45|-0.19
1e70db5a|Gfr0g|-3.91|8.94|-5.81
5fecb57|Upjdy|3.72|-4.03|5.48
d84273e6|Wbiu|-1.89|-6.78|-3.39
d3987273|Svb|5.3|-8.41|-8.99
d08e03db|03mtc|8.89|5.89|0.95
2202240b|Mznh|-2.75|5.04|-6.67
ebf8ad76|Fjp|6.52|4.1|-6.91
4507265f|Kgsh|10.19|-4.1|0.31
341d92ad|Psalr|9.53|-10.27|-3.22
8d0053f6|Whm|9.4|10.21|-3.12
c9c6b2d7|Mu7vc|3.89|8.56|-10.36
ac14af03|Tnbgb|10.63|3.96|4.97
2d1bece7|Pf37|-4.07|-9.37|5.29
a5b49d35|S3g|-9.17|-4.04|5.55
2f5bf271|Fi4|2.27|-8.84|-7.57
893d65fa|189v|4.39|-4.85|5.69
aacee4|Mwtm|-9|-3.45|2.96
d4cca554|Ouki1|-7.47|-6.38|7.83
fcc331ae|Q1x6|4.46|-1.07|6.88
84d24949|Dja|-6.25|-4.74|3.88
905eefc8|Mzvz|6.7|-4.41|2.07
4aeefec|Uae|-8.83|3.72|10.06
20edc5f3|Kne5p|-2.37|-9.8|2.94
6de1a0cc|Llkcy|4.79|-9|-10.53
7e3cc82|Dd0s|4.78|8.59|5.6
e8b4b73f|Wrumt|-10.58|10.53|-1.39
3dbf5451|327yx|0.62|4.03|-0.75
b1858625|Jrkq|-7.99|7.08|3.95
123f3a8b|Vacpx|6.87|-4.25|-0.11
ec00c7c2|Btzq|3.76|4.92|1.07
5868c179|Mpanc|3.78|6.48|-6.49
24b3c270|Jpei|2.64|-6.63|3.33
a222c30f|0wi|4.66|-2.83|-6.72
5dd2a612|Rxmj|-3.83|-4.66|-1.24
930e588d|Ujm|-4.68|8.93|6.64
6999be0e|8zq0x|-10.8|-5.02|2.35
1f523d6e|Zbvu|-3.68|-6.16|-1.32
37efed86|Cwesm|3.54|-8.07|3.96
33f7982d|1iy2h|3.42|-6.95|4.89
b92d482d|Stl4|9.5|7.89|-4.84
48ea5526|X7ve5|-5.68|-2.21|1.86
76c3d1d2|Ihuld|2.15|4.99|-3.25
f6faf4db|Gtp|-1.51|-5.65|7.78
6f2b98ef|X2xg|-3.36|-8.72|-1.53
b0881147|Ktm|-1.81|-7.03|6.66
7c898163|Khq|5.87|-6.04|4.84
7bfc0d85|5feu|-9.17|5.02|-6.24
c6fe8bdd|Hnnvv|5.63|10.32|-1.74
d44c50d6|Ri3|2.95|6.67|-10.02
e723cff8|Moevy|1.18|7.54|6.95
cb913852|Sfeoe|-0.85|6.65|-9.88
175a0aea|Ut0ge|3.32|2.9|-7.8
eaa1c618|Iorz|-4.83|-6.47|-3.51
f775fac2|Vnff|-6.76|6.97|-8
6bdab503|Vbscg|5.35|-10.53|-4.01
bc853fe5|Cyvfv|-4.9|-3.01|3.14
e5ea29|Duvov|-3.26|-10.37|5.98
4127d1b|Muvs|-9.72|-0.32|-7.71
724641be|Mv6y5|-8.64|1.85|0.31
9ef45b2c|Zyaqx|5.53|-7.63|2.82
523d5496|Zbb1|7.68|-4.43|6.97
44e2f916|T8p2|-6.46|-10.79|5.66
c41df101|Abv|5.39|2.19|-0.36
73569f8c|Wxpi|-6.31|0.89|10.58
2dc97fd6|044|4.05|-0.07|7.73
4ccfa6ab|Dtae|3.4|5.92|-7.29
8907abe|Errf|-1.77|-3.47|6.63
6d13111|Vume|7.25|-4.19|-0.6
67a2506c|Jkt|-3.79|-3.37|8.85
3e78d758|H541r|1.34|-1.49|-3.49
a699e910|Ybvfm|-6.78|0.95|0.28
cbdb9c53|Ckf|-7.11|-8.62|0.96
4d0812a0|7ure|0.71|5.47|-0.75
5e4c6267|Lrdv|7.91|-0.59|-8.64
b63a1d3f|3yy|-5.5|4.68|-1.32
50230df6|Z3m2n|8.59|-3.99|8.29
443c70df|Kkh|6.98|-8.86|-7.99
36a6f23a|73g|-8.78|-10.53|-2.22
f7a2a323|Ufg|-4.98|2.4|-9.51
95501ba3|Uem|-0.99|10.56|-10.08
a51925aa|Myjfb|6.13|-6.69|-1.93
604b374a|Jmgr|-1.01|-4.04|1.19
b4d402b6|Ycpy|-5.09|1.27|-3.95
7a4427e4|Tes|-1.14|-6.98|-1.05
386897f2|Cqnsj|-5.43|9.09|-4.42
fa0e2568|Iwofc|-4.15|4.56|1.12
4f03e2de|Bve|3.37|-0.48|-0.22
64645487|Mepf|9|-2.85|3.46
f3e718da|Qbynk|-3.83|6.37|0.17
4e2f8642|Yznp|8.75|8.49|-2.38
29b18b4|Wqv|-1.9|3.24|-1.33
6b782647|Aur|-5.72|2.01|2.7
561ca3dd|Ngjoc|5.93|5.54|-7.94
67b1500b|Gu5|-7.25|2.76|9.21
9c9096f2|Sqe|5.7|-6.81|0.79
cd925bc5|Gci|-3.85|0.24|-5.41
7247da39|Belj|3.28|-5.39|-1.26
83b93c5|Irsp|8.07|-4.44|1.76
d2275e8d|Zfx|-0.8|-6.07|-2.79
56ef117f|Qtze|-7.48|10.02|1.42
e8b9e5a8|Ynjio|2.76|-7.24|4.98
3ff10b8d|4f7|8.57|-4.64|1.32
2da5c96b|Eptsi|3.04|1.8|-4.47
812b26d9|Fszh|-5.23|9.76|-0.81
935d66ff|Sxy|-1.35|9|8.29
8f2c3461|Qqre|-4.73|-10.86|-8.31
115fc5e7|Brw|-3.34|-9.09|-3.26
13d9ed49|Fzx|3.38|-0.42|-9.55
392429b7|Cwkx|9.64|-5.2|5.98
d15a9570|Bmt|-3.08|3.62|-0.47
fcaffcd4|Eeyp|-5.37|-2.14|10.56
1ba7636f|Exp|8.31|7.27|-1.22
3c73c08c|Qcs|-1.82|0.3|-8.77
825a7eba|Geyvd|-7.29|-5.78|-10.79
13ee6a95|G1luo|8.78|-5.36|-4.05
839aafcf|Eo3y6|5.43|10.08|-8
43701336|15n|-5.97|1.98|7.73
2570bd7c|Xlkyz|1.66|1.85|6.42
343c515d|Jjl|7.08|8.15|2.47
7cc9b7ea|Ifr|9.68|3.47|-7.52
fab5cd98|6usc|-9.9|4.83|10.65
9cb7676c|Lft|4.25|1.68|6.8
25dd2e95|Namg|4.6|-4.22|-6.12
2ce26b1e|Kjci|7.09|-10.76|-6.89
1928767b|Rjv|-1.01|-0.51|-4.95
5e7fe9ac|Lzgw|-7.59|9.34|5.94
cc5b4669|Ml5vb|6.86|-9.57|-4.48
50fd3857|Vtl|-8.54|-1.19|-5.35
2eec090f|Hnc|1.2|9.57|-6.73
ba7e757c|Uwoj|-0.89|-5.49|-3.7
e06c5d7b|Iwln|-7.1|6.31|-10.51
a58b9d4b|Xbguy|-1.64|1.73|-9.62
3e1a7fc1|Qgb|-4.3|4.5|10.29
ea69b9a6|Ortvk|-5.44|0.83|-3.69
2d9e8b09|Bam3|-4.06|9.59|3.57
b03164c3|Rbql|10.42|-5.63|-2.8
a9107df|I4izq|-0.96|-5.63|-7.32
6da44f|Zqk5v|-8.33|-1.78|-6.23
753f24ae|Vcq|-6.7|8.23|-6.52
d905ea3b|Hmfxv|-7.29|9.78|-6.84
c7377079|G6dds|-5.92|10.78|2.05
71978158|Hrofo|5.91|-9.66|6.12
a58cbebd|Jwzuq|10.16|-7.77|-7.9
cc266e44|Ctqvj|-7.15|4.7|3.1
f2275a5a|Rechc|-6.68|-5.51|8.47
bfdd3bfb|Kdyy|-8.74|-2.21|-6.93
5b762b8a|Nef|-2.41|-9.99|-0.33
fea161c2|87o|-0.47|7.59|-8.16
c55db59f|Tse9|-5.56|1.98|-0.37
29eb1a7f|2gy|-4.2|6.43|-8.79
ef6d6e32|Nskl|2.81|8.61|7.3
8da0a833|Dyan|6.09|9.94|3.64
8aaa3167|Hdwj|0.83|9.7|-5.17
a06843a9|Xumo|-9.84|-3.01|8.03
45b12bf2|Sclrr|-4.95|7|-2.87
884f6db4|Scjj|-8.01|-4.05|-10.97
a8aa8d41|Yi52q|1.22|-1.8|-6.17
154456c6|Uee|10.69|5.97|7.47
69c01156|Zt6|-6.09|-6.55|-1.87
459fbdf|U80|0.16|1.56|-8.02
fe2c0785|Nmqe|-1.1|8.9|-2.94
446723af|T4vk1|3.63|-1.17|5.55
5ba1edb7|2tddq|-9.75|10.91|10.75
cf1427df|Yj7|-10.59|7.16|-7.26
8c6ac023|Hrtg|6.86|-8.17|-1.69
28657b7|Rije|7.67|8.68|-5.59
a62c3d27|4cb|-7.72|8.58|0.96
a185f848|I3cz|-10.47|6.57|-8.35
2388f1c5|3xi|8.11|6.62|-3.43
5e4c05b3|Cupi|-1.11|4.49|-6.24
12cb9f87|N2e|-1.82|10.99|1.17
573937fb|Znk8n|-1.46|-9.58|8.7
9f5c446f|Ixxgs|9.1|10.28|3.27
3df44bd7|Wxj|6.02|-9.13|5.02
5e7f5053|4ra|-1.36|-8.54|-4.59
6e1403b8|Ljpyz|-2.62|-9.59|0.46
da79f7c4|Fl1o|0.29|-4.02|3.61
c80218db|Angbd|2.15|4|-0.22
3d7b3b1d|Xlfp|0.53|5.17|-9.68
f1037918|Q3lkb|-1.78|-6.34|-4.48
12b4b1d2|4pyz|2.85|9.79|-5.08
a3268f4a|Vmwko|-9.04|0.81|10.57
671c0ad4|47c|-7.76|-8.54|-6.45
9b852576|4eurn|-10.29|6.04|8.01
7adc945a|M3vn5|10.27|10.05|3.15
ebf8feb2|Raqhs|8.64|1.4|7.03
468aa7d8|Vnmg|-7.76|9.27|-7.89
7255d0ee|7vbp|-9.66|-5.73|-8.92
33754789|Uqsll|8.57|-7.2|-3.06
45810145|Gf0a|-1.23|7.16|-0.82
c78359d7|8rf4k|10.22|10|-2.2
74fb71b3|Ytzev|5.06|-6.48|2.53
58374130|Tcm8l|-0.66|4.83|3.88
1653bd07|Gtr|-4.81|-8.01|-1.8
1e52336|De7|8.5|0.38|-2.87
c9784a19|Dvbp|-2.26|5.89|5.49
826df5e3|Gwi|-9.56|-9|-8.49
66f823c8|Mzrba|10.75|5.7|-4.05
f5fbd943|0yfhr|-8.91|-5.29|2.76
e16540c4|Iiud|-7.99|0.94|5.35
c8410af1|T699e|3.61|7.21|2.14
d617a196|Orv4u|-8.56|1.32|9.38
8f6c3ea5|Jpd|9.5|-4.74|-10.69
1c1be5a1|Fhv|9.48|1.29|-0.47
a9a9efe0|J6a9|-6.88|-5.18|3.6
8bbe50e9|8c40|2.01|10.62|-7.63
38437677|Hsui|2.31|5.54|0.63
35ae017b|Fdi|-3.38|9.63|-0.75
3bfd67bb|9p0sd|-3.28|3.9|-3.16
956a197b|Fjrf|-1.59|-10.73|7.03
942404ce|Aevh4|8.49|7.6|-7.41
7d57728a|Hia|-2.71|5.21|-9.66
bcae1735|L1h|-4.65|7.92|0.23
5daa48c4|Uym|2.42|-6.66|7.47
f1c653bc|Qxe3|-3.97|9.12|0.01
6c5490c5|Cwohc|0.17|-4.88|-8.27
5c3ba064|Ens|10.18|5.56|-1.91
8b9629d|6n4hm|-3.44|-2.33|8.1
552ca37|Ngkzn|-2.26|-8.58|1.36
18cf866d|Wofo|0.63|8.56|-0.37
d2f65a74|Yizlg|2.93|-5.39|6.97
32c1cab6|Roufh|10.62|-9.49|1.09
3ca23bdd|Byph|-2.96|-8.76|-8.28
c93a764e|J23wx|1.73|0.39|10.05
372d42ed|1x06|7.47|-4.28|0.16
1422a02e|Ihzmi|10.01|1.34|9.27
fae3b466|Mdv|-3.41|-0.65|2.39
f70b96d3|Ygau|-1.99|-9.02|1.86
b528e26a|Dekk|-8.34|-3.42|-8.37
cdfb96ec|7aw|7.25|10.77|-9.37
6d1b09d2|Tgtno|-8.76|8.36|-7.74
d42586e8|Wni|-3.33|-3|-4.69
5a78b497|9gl7|6.73|2.13|4.99
e24f796a|Jit5|-9.22|-2.13|2.74
d7af70c0|F0f|9.26|-9.57|2.47
d071f481|Izv|3.06|2.01|-2.61
c8ab0f20|Zf282|-2.97|9.92|-8.71
3bc3f6d5|Cbhs|-8.88|-7.39|8.97
9a26a14|H496v|-1.19|-2.81|7.27
37bea35e|2ca6o|10.63|-8.26|2.87
3d1f3da6|B07z|-4.93|-6.19|-3.74
996e9e6|Dzuj|-9.03|1.55|6.99
4a9b0f41|Ljnkj|-0.02|5.84|2.01
8c61d9b4|Ccy|-5.4|-2.75|-10.33
e309b2ef|Xyw|2.58|-6.63|-1.72
149d9766|Myxz|-8.09|8.13|3.7
154aa4b5|Momw|3.81|7.29|-9.64
9b2de5dc|Gapio|-9.21|2.51|-10.42
47d0e45b|Dhmy|1.99|-1.34|7.17
85348b94|Y6a|-9.47|6.17|-6.22
6b4113a3|U0tr|-10|7.42|4.88
170b3ac5|1ehr|-4.43|0.94|3.55
e19999f1|Ccd|7.89|-0.21|1.96
1a1262c2|Wet|-5.91|-10.03|8.37
54a4b7c6|Ncwe|1.97|-4.68|3.33
cf27308f|Gqmxl|-6.13|6.08|-9.48
206c4256|Oajz|-8.07|4.09|-10.71
74de88fd|Kvalr|-4.02|-3.09|4.67
e8321b48|Qtovy|10.52|-5.13|-1.78
8f9a542|Biys|-2.02|-3.07|9.79
d08175a1|Rdz2|1.49|-5.53|-0.63
86c8886a|Hlwam|-10.56|-3.7|-6.72
458f170b|1ouc|6.82|7.59|-10.84
8aa61f72|Jhut|-9.71|1.32|-3.98
cb125eac|Kz52|-6.6|1.09|0.93
2e9b6eda|Xl26|-6.25|-0.95|-6.02
e9ad173b|Kict|8.61|-3.59|8.94
82aac0a9|Nrv5|-9.59|-9.23|-4.62
524e32f5|Ijm|-9.89|-0.86|-4.52
42a2aa7|Q36p|-5.56|-6.19|4.7
10399815|9yqv|-4.76|6.82|-7.27
f470022b|Jwo|10.46|-0.11|4.32
63120b5c|Ooui|-8.94|8.14|-2.9
39659373|Vpot|-10.62|-6.9|2.95
aea8a315|Wgppg|-2.39|10.56|4.94
9926ad58|Ja4yt|3.98|-10.63|8.13
f8ff0be8|Gez|-0.7|3.05|7.04
1c1e7e1f|Zgd5l|1.74|1.35|-3.05
1c74c5b6|8atla|10.53|-4.46|0.97
83eb72f1|Rtqw|-4.31|-0.31|8.02
7783c502|Dll|1.04|7.92|0.99
d473b15f|Xxe|3.68|9.94|-5.29
97f45a9|Fhl79|-1.3|-1.36|-0.47
ec613144|6j7|-0.17|10.89|9
e5af2047|Lrro|-1.33|10.7|0.51
80a2ad65|5ky83|-10|10.15|-5.44
b83d9fd5|Oeqza|8.65|10.65|8.17
ebcfdf1a|R7h|-4.68|6.22|10.83
dde95a1c|4if|-0.64|10.7|-7.04
325fe66|Whsl|8.74|1.19|1.44
44960833|Cbsi|7.28|-1.35|0.99
